SK_ID_CURR,TARGET
102414,0.06629842254423364
102415,0.07874218371574397
102416,0.08309056887067118
102439,0.08874468927614815
102441,0.08318652117261262
102443,0.0774584001292674
102444,0.10017198835127399
102445,0.14366751627426244
102448,0.07040242549428467
102449,0.09109741911073863
102450,0.1321626905066239
102456,0.0740014709433601
102458,0.09463949066110691
102459,0.077632197664814
102465,0.053147644656779985
102470,0.12923548385971753
102471,0.0627071992626945
102475,0.11551324034470814
102476,0.1081582008429744
102506,0.06986707951159002
102509,0.06859547596517539
102519,0.08168676521977246
102522,0.07301512264180224
102545,0.07053881706486771
102549,0.12093648138350034
102562,0.06685411799976904
102563,0.07905049899406331
102568,0.1015696354531009
102582,0.11159291341848965
102592,0.05686062375795129
102597,0.08191071932165109
102605,0.09837308469011902
102614,0.09193756651100868
102617,0.09320864275921698
102634,0.06432513984439818
102652,0.06269731907994593
102655,0.045870626090254114
102671,0.05739002449323194
102694,0.0775716659807805
102701,0.10109617315132308
102703,0.04887155445697049
102704,0.06735760672310964
102713,0.04204213040876187
102720,0.09054253977584852
102731,0.0723813421516546
102733,0.07557188764964476
102749,0.10596505968008481
102755,0.06906000134330224
102763,0.07815647659757625
102770,0.10500038366380465
102772,0.09236972251350997
102799,0.09172864226445378
102838,0.08503616742356485
102854,0.07707068581097204
102862,0.12097025758538281
102863,0.0906121045927248
102867,0.07041831683598872
102868,0.06861251151597471
102878,0.08837566201992877
102887,0.08725919247497993
102898,0.10778025555043898
102904,0.08165214735146381
102912,0.12852999121541278
102919,0.06277572838258
102927,0.0742535856148706
102932,0.09563832964168503
102933,0.1368091765273573
102935,0.05625200297585914
102958,0.09806509758629964
102969,0.09543803409007434
102971,0.07393994087811016
102975,0.06661637369145837
102979,0.10170182295754437
102982,0.059479028554603006
102987,0.12172227266875521
102989,0.08299039368514917
102995,0.08627741129351704
102996,0.08698854034685692
103000,0.05648469594127519
103001,0.1048846935381679
103004,0.0796677313836527
103010,0.08303654484713907
103025,0.10538782255491004
103029,0.0993347265483929
103046,0.093310819230088
103056,0.07875377260423867
103062,0.07845739932073509
103078,0.103202933691137
103083,0.05900544205303067
103092,0.08799975185786532
103096,0.08216002315853055
103097,0.1179426984657266
103102,0.12652721054297866
103112,0.08908045982423425
103132,0.05707959476227721
103144,0.08594249935324913
103145,0.08053695627993858
103146,0.06767767010577071
103147,0.10786574784611586
103158,0.07723811606545637
103171,0.11038692497844481
103173,0.06148934095306712
103184,0.09293619982012273
103195,0.09820546589208408
103196,0.06069598465671538
103206,0.07460204399247283
103230,0.08525095678251482
103231,0.10639885569016633
103232,0.09087318337429383
103239,0.12440733786643471
103240,0.08272354456614266
103243,0.06837233332339668
103252,0.09779028315083078
103258,0.07610042948663565
103259,0.09988203197754317
103279,0.0705594911730718
103280,0.05279103472265093
103286,0.08335814207610065
103287,0.12284864936840707
103290,0.08897866311091339
103298,0.0913659000895465
103315,0.04880502883128644
103319,0.07657615270066793
103334,0.11258192678540518
103336,0.11380177509928907
103345,0.08683937812665767
103368,0.07651773992923
103371,0.10512056085607545
103377,0.07156047896113626
103398,0.06103038018234439
103404,0.06060078251822247
103408,0.10711600200562305
103410,0.07632923645816686
103418,0.07299238594873182
103420,0.11458063446604846
103432,0.10313850288148368
103433,0.0703151997195563
103436,0.06415979976569842
103440,0.08347147994376028
103453,0.07787948970407378
103459,0.10507843759505514
103460,0.08075649570098234
103461,0.06319909512677975
103462,0.09080286327859774
103473,0.09539329420685526
103474,0.05223652736725939
103475,0.11299178373735046
103478,0.10908586197254037
103480,0.09614080346166305
103484,0.06356780252429747
103494,0.08938659766305627
103513,0.1065682383220735
103515,0.08559001628111423
103516,0.1542286380415223
103525,0.11023415789464495
103541,0.11544821514941118
103544,0.07122241938646541
103562,0.11673277301520649
103570,0.1569056426700754
103572,0.12440957240106487
103574,0.06861542260789356
103575,0.09251371518338204
103591,0.10718454684711334
103594,0.07173138429235354
103609,0.06432927817921869
103613,0.06707543349698016
103614,0.08026931291406685
103615,0.060698737440357135
103624,0.11000882917767144
103625,0.12988080140583236
103628,0.13530423145256693
103629,0.06671769776560525
103647,0.07706363277553813
103648,0.09358891730621662
103651,0.0734584506373613
103658,0.05722385451087238
103668,0.07642261448224044
103669,0.07598267852534317
103676,0.07994357890620529
103682,0.07661131358719947
103683,0.05857565224304808
103689,0.06647994889299329
103725,0.04925841822681121
103733,0.09702616176990712
103744,0.04959806271879682
103762,0.10262664252751873
103771,0.12390605536406152
103773,0.06265341336743645
103783,0.10403710857334522
103784,0.09776802761923993
103808,0.06520887955209181
103812,0.06779023981277155
103813,0.08744953220299426
103814,0.08778164244827502
103818,0.13467457221330656
103824,0.08403041743416136
103828,0.05347967398743755
103830,0.0851120206184047
103840,0.06364332093000893
103842,0.11042602303530608
103847,0.11666174294735825
103848,0.09418057124195668
103851,0.057899853161579626
103854,0.11547290940271727
103857,0.18227333995051004
103861,0.05756583433127465
103862,0.08375629402969476
103865,0.09576757700958795
103870,0.05268599048683402
103876,0.09632174234140087
103891,0.14338105911824187
103908,0.06776208315518213
103914,0.08459939667079196
103918,0.09526979427418567
103940,0.10035899339035177
103963,0.12806441234445207
103966,0.0991593933570562
103971,0.11928571641941516
103980,0.11003642887105794
103984,0.07805671593003762
103985,0.08563006071444376
103998,0.1256016806926636
104019,0.07636631109198062
104026,0.08856929507539281
104035,0.12295061117902668
104044,0.07587071838813851
104045,0.08465950865816953
104047,0.11229702688270356
104051,0.06430653638027693
104058,0.07776389849511738
104063,0.06847183204695119
104066,0.09122415409788312
104087,0.05066721311310357
104089,0.07548622320254228
104095,0.07992349362604784
104098,0.11483493870933499
104104,0.0559203380321891
104110,0.08900968967053621
104120,0.08351130154768749
104122,0.058336993404719456
104131,0.08344612054473657
104132,0.09225615770565476
104135,0.05707231019419256
104136,0.08364598389036348
104149,0.07332140189366836
104150,0.08382072077399341
104156,0.09115031900526416
104165,0.09033527162878836
104175,0.07565751716522169
104179,0.10432017042586485
104184,0.09271183714331914
104206,0.06513997495390436
104216,0.10255926323950663
104230,0.1488227093702821
104257,0.05776960449468249
104272,0.05186741654301555
104273,0.08839617141132561
104278,0.05021694380887433
104294,0.1012629930342483
104295,0.07453535163995369
104297,0.0654156131967161
104298,0.09520460937603245
104308,0.09998227053759152
104318,0.0806815061270632
104319,0.06235206187061284
104320,0.10474320662080552
104327,0.09970423353083255
104334,0.08807496458789933
104344,0.10563502203851191
104350,0.06754505803020146
104351,0.09696731541398568
104354,0.10624216661204329
104369,0.13104984137415265
104376,0.08847346396895345
104381,0.0839380233193168
104384,0.09614919517348604
104391,0.05602099379754297
104394,0.09186702407480761
104398,0.11934216052482605
104402,0.0742332421736043
104408,0.08719792787775534
104409,0.05272476508603315
104410,0.12417642520637542
104412,0.07973492543252553
104417,0.11513535455105757
104424,0.08870535692100347
104426,0.06591503648475491
104435,0.08362121315050726
104445,0.07050149201434315
104458,0.05781991952915429
104460,0.08608319162766812
104466,0.07536112439658163
104472,0.10431644865902023
104473,0.11572844978323533
104479,0.05410581439178636
104480,0.0774138163796242
104482,0.11624642538481189
104499,0.05645137770438641
104501,0.05135378075433413
104502,0.06879836096651601
104506,0.08700775469676997
104510,0.06068264537919038
104512,0.05624998744470278
104520,0.1314439720792851
104528,0.1034818016275348
104529,0.09461993167586295
104541,0.1005086227719916
104578,0.05945199074044321
104584,0.08378327754365948
104588,0.10384316608879406
104602,0.07420352145090463
104610,0.05940026637588381
104611,0.08971097423014451
104618,0.11594369601343538
104620,0.07844529174983733
104622,0.056065656274953676
104624,0.07032202377544758
104625,0.09627192228702917
104634,0.1266343251074371
104639,0.10188528206399901
104646,0.07770598673695939
104647,0.0661640320827618
104652,0.053903604471160216
104670,0.08741624571949502
104677,0.07279991210527205
104685,0.11926909188761828
104691,0.09486966793659292
104696,0.07792446176349212
104699,0.0610177695848873
104712,0.11439898405845722
104714,0.07852127577233226
104717,0.08053039623971776
104718,0.0765957122088163
104740,0.06688902370778894
104741,0.09707262072540442
104743,0.04421877495621356
104744,0.09241249637522034
104747,0.10217567241016612
104767,0.08414230460714953
104772,0.20172405423620576
104776,0.13034617644080823
104779,0.06500025796348007
104814,0.08373053918317154
104815,0.07743328926090372
104830,0.09691718729186764
104831,0.12038151706010179
104833,0.11174240654676354
104839,0.07348599383960595
104840,0.0910451927525064
104860,0.08351543163612202
104861,0.06017891960966315
104866,0.08539669135607794
104870,0.07071049287443304
104877,0.09383968426794746
104878,0.05777341566949235
104879,0.07530974027044993
104880,0.08997681511888307
104899,0.08153202602533272
104906,0.05663478233884957
104907,0.11301926812793629
104913,0.09220400361918307
104916,0.11437898406124757
104921,0.09454126870023753
104930,0.07543453541419028
104931,0.09350301223255102
104936,0.09999301435107036
104937,0.07660072706931807
104942,0.07928592607243942
104943,0.07580628104298318
104969,0.10494833075504321
104972,0.14101467973196827
104988,0.09128301186108694
105013,0.10315126896154203
105015,0.08948053007220239
105019,0.06987000671430484
105027,0.09566056378963265
105030,0.10195297124315703
105035,0.1587182927388857
105041,0.06461983377298469
105051,0.13650908528750277
105056,0.07331820045178558
105067,0.16974728278063372
105071,0.09820838729424188
105072,0.06203957327037224
105074,0.1342624112154261
105091,0.10681060576022951
105101,0.07203601186392247
105103,0.08616196560671822
105134,0.09403030383268299
105139,0.0873498118800183
105142,0.13559857787031432
105146,0.08273364314963165
105163,0.08007765810178087
105168,0.10715726261756872
105172,0.05486679464664447
105176,0.12755008383448904
105195,0.08396481420500912
105196,0.12697356459841364
105197,0.05942782808002953
105203,0.08539380746088329
105223,0.08201102666774006
105227,0.09146940549760409
105228,0.05984710491185463
105230,0.11496558098189207
105231,0.13917400374710814
105239,0.07783078234996724
105242,0.1141685709599105
105244,0.08753985007555395
105245,0.10862403103417217
105248,0.049740885495982795
105249,0.07623275231008755
105266,0.12539213770835791
105271,0.13199454958990672
105276,0.1018060090580238
105282,0.10059487214503421
105292,0.08557924067738255
105297,0.046667597802871594
105332,0.11391535205638208
105333,0.07605868592330577
105343,0.060446630012562536
105344,0.05535221708097964
105345,0.0991378577435531
105357,0.08627834094547196
105359,0.08575159228072443
105366,0.07251396722966225
105367,0.10104554056947201
105370,0.04575156141183774
105377,0.08666575893146783
105390,0.09142160514346381
105399,0.06556496350710915
105403,0.07635573885177295
105404,0.08247134780031909
105414,0.06592803610922666
105417,0.08233468828176742
105425,0.12004448938241385
105452,0.06525497628164283
105454,0.11171473617612936
105456,0.12327950420464501
105470,0.09096268421485028
105471,0.05328982585678405
105483,0.08522662887124419
105493,0.10583365777124111
105508,0.1207859953977062
105514,0.09840546689293839
105515,0.053811599045787306
105528,0.1280490802695584
105529,0.06647661278286303
105531,0.06442991304896312
105532,0.06926298814460526
105558,0.054560503895747
105574,0.08399255431895557
105578,0.05617660233962127
105584,0.14118344354088835
105595,0.10097668886931978
105617,0.10381546694742967
105618,0.07845039832284738
105621,0.07281311642292772
105625,0.07074428122877482
105629,0.07962781751537228
105630,0.05958421990463802
105634,0.06803731948045533
105635,0.09318936777943335
105641,0.08268075589438174
105647,0.10991970767805617
105648,0.07801208825680292
105655,0.06773711360323909
105657,0.06265297055945183
105672,0.11395638975907747
105678,0.08858957616440381
105682,0.0741904859146974
105691,0.08938126104911721
105692,0.07815592799767293
105706,0.1135451063148936
105712,0.11014261073306915
105720,0.08609168154967509
105734,0.07138207687948177
105735,0.08649843635079492
105736,0.08870745767760332
105737,0.050995500329430614
105738,0.1229801151769495
105740,0.1191437810516474
105744,0.06718995450420477
105747,0.10807762669099105
105749,0.10049840832367249
105754,0.08661179282053011
105758,0.0670510260191977
105760,0.07382320279671852
105767,0.084569684997083
105784,0.11622767159334212
105791,0.08602549880579774
105802,0.08207117141728834
105807,0.1185704040295186
105809,0.07322734235919054
105816,0.08233541187279159
105817,0.05512179119269791
105824,0.11023193750876178
105832,0.10015314574626441
105856,0.08200841603380965
105865,0.0737950071496331
105899,0.07042229596698552
105906,0.04641453582309126
105916,0.08530204759076948
105923,0.09695723490178319
105937,0.09699243891912777
105965,0.06235664248017733
105966,0.0836382325606858
105968,0.07033232648825175
105973,0.07554405519612996
105976,0.10056929699514598
105978,0.061808473948558415
105979,0.0677228820884339
105991,0.09600992782402765
105998,0.07672492336902637
105999,0.08843819724953748
106000,0.09615623252490695
106001,0.08920085504418064
106010,0.07740358289119947
106011,0.09811420791303514
106013,0.10549181877180328
106015,0.08514080014237795
106026,0.063705363261101
106032,0.06677693262750592
106035,0.0850764505288571
106040,0.07814859603973703
106041,0.11965255742050346
106044,0.05153359970373683
106053,0.0972748585476147
106054,0.06112564267893594
106065,0.11305478043288872
106081,0.06697013568400818
106083,0.08870420878872783
106087,0.08911772501462063
106090,0.08799467859327709
106101,0.047973328618434806
106102,0.11569091159744524
106109,0.07572657780949155
106116,0.06139171560260991
106150,0.06335731963217393
106155,0.17758099345628445
106166,0.08934978984374513
106176,0.08051906824605515
106189,0.06450313426368516
106199,0.1100342330149716
106205,0.09983794891491558
106206,0.08656646309225983
106211,0.08243374201902577
106214,0.05916816894704512
106216,0.06932240075838043
106217,0.09423191826656084
106225,0.07457287650560115
106249,0.06297976570491116
106256,0.08277321531442519
106258,0.07043985266527224
106261,0.08721819404700969
106262,0.10408914096870729
106264,0.049339797070726214
106271,0.08791651522591942
106276,0.08035022168076056
106277,0.08587972191710969
106286,0.10152777493919911
106293,0.05976581024161035
106295,0.07276223958207495
106296,0.08953107924702246
106297,0.11572198134518931
106298,0.08335144510471514
106311,0.0646738800976695
106314,0.11501428851082694
106320,0.10288281301004472
106334,0.09204820091208231
106346,0.07201158969886444
106347,0.06998700452043446
106349,0.08208645494660292
106354,0.0965351000852246
106360,0.06268138430170996
106373,0.07468206440248024
106377,0.06944073952957454
106386,0.1022019174887253
106387,0.09999236252210003
106391,0.05283947276343903
106401,0.11964921041555093
106411,0.11563254274509556
106413,0.11479506531457764
106426,0.09222863692243745
106427,0.0638122386085577
106428,0.11704647606120265
106434,0.09784293344078386
106438,0.08437858697991502
106440,0.09808872956307653
106441,0.05999742985523149
106452,0.11564310885177709
106453,0.0822804017337322
106454,0.0984108074910585
106457,0.08553358837877865
106484,0.0682574315753275
106488,0.14490819994240198
106491,0.08296017875775799
106514,0.08076365994797052
106527,0.0808352261448708
106528,0.0706359381560839
106529,0.05772972694454159
106534,0.11804525738311177
106550,0.10281185914910977
106577,0.07908309378496149
106585,0.12910249507345944
106590,0.06444213815647752
106607,0.0763148073089123
106610,0.10054074471170235
106611,0.08785408275169725
106612,0.12664162869317686
106624,0.058869981084011314
106631,0.061504171689237004
106647,0.16180170248178194
106660,0.11232191301797159
106674,0.09105997696216038
106687,0.06664876551491997
106712,0.10038392136094507
106713,0.08572623971875748
106717,0.06731921405216007
106720,0.08856329567813437
106721,0.08718946841227043
106724,0.0746676946514418
106735,0.0958546000139824
106739,0.09066140753037291
106740,0.08000812329345627
106754,0.06514636847717827
106760,0.16181755520667146
106761,0.09549859172425862
106784,0.11222130641930025
106787,0.08496014692818654
106797,0.06460733883021601
106798,0.07440387476485291
106802,0.11831792906740161
106803,0.09400321931789908
106804,0.1420295022378701
106805,0.07173605479917879
106810,0.11332914945144217
106812,0.09258428479891109
106813,0.06718242753187997
106817,0.06516306051157886
106822,0.11324141297005978
106823,0.08579308360252846
106827,0.05799140328967201
106841,0.07215771165045211
106851,0.09511706389460116
106852,0.09543169668499768
106853,0.14292919474231644
106854,0.1553883213584202
106861,0.10209979858078744
106873,0.11752880109731767
106877,0.06777741835684468
106878,0.08278969829146786
106881,0.10234875762702426
106900,0.08649683466407847
106906,0.06523995329549705
106907,0.07859303434383477
106914,0.08017619538883002
106916,0.09764740482641661
106924,0.07206792626690535
106931,0.06811784351722901
106936,0.11036060028976491
106937,0.08361705920907678
106938,0.06159265806465667
106939,0.09370892194043962
106943,0.07581721950755563
106944,0.0755583397468955
106967,0.09926074734268488
106980,0.0704515924374433
106986,0.05976349110626377
106987,0.08336792202515592
106990,0.05990429695188379
107013,0.04668086130454833
107023,0.09085901942603619
107033,0.06408764385290558
107037,0.09359057288061096
107048,0.09455456000076298
107071,0.10194382816182543
107081,0.04988937195199119
107113,0.07668283972709769
107130,0.059358387685503215
107131,0.07979751108446584
107145,0.08662969152325599
107156,0.0789185402975067
107219,0.07380130394353265
107222,0.13197380742578416
107223,0.18059407473193761
107232,0.11426385479003055
107245,0.0833921244794525
107246,0.048555290201775195
107247,0.06514599889477647
107256,0.05910066978489157
107259,0.08337706350978898
107260,0.04855428551326698
107279,0.1291327886136782
107280,0.072970349557348
107281,0.08396901264429563
107285,0.08248294961628058
107329,0.09675101107679632
107337,0.08353390263794008
107349,0.07348546419543012
107350,0.09256843454369465
107351,0.05649221924143262
107359,0.14987075081277323
107391,0.08137447413425035
107394,0.10263009790029562
107395,0.061091200842571115
107406,0.11066757943098497
107416,0.11045790293603854
107417,0.08011340041187101
107418,0.0802634839868122
107419,0.06877521824562434
107444,0.0839166996741708
107445,0.09542627026715024
107446,0.08455759733982994
107460,0.08943140026285938
107470,0.08904195540046089
107475,0.06666321170998817
107520,0.09447837873564643
107526,0.07355092274284865
107527,0.05038130890583178
107530,0.06197184539894655
107532,0.13771077982341381
107534,0.10573139888183286
107535,0.0899213415810956
107554,0.1079385542936348
107556,0.08379887829180668
107559,0.10003738574787417
107561,0.05656166088290852
107564,0.07125729946370261
107566,0.09027356028896644
107571,0.06867347003687076
107590,0.08945084958095512
107602,0.08773248329208594
107625,0.11375557998541247
107626,0.12946614628899306
107635,0.08270581996021667
107636,0.06845548170202187
107645,0.08960761616900273
107652,0.09782716609125147
107655,0.054077591461083485
107668,0.06520503995881717
107670,0.07247747547400012
107677,0.044460151828756345
107680,0.10312072387804987
107683,0.09031479059238862
107684,0.06376870787801324
107691,0.08269636631074509
107692,0.11372878031682573
107703,0.09801146148976249
107709,0.050958043197816785
107710,0.07948784420800772
107721,0.09460001486772764
107725,0.09517620169149854
107727,0.10891306312484153
107739,0.07781111491103887
107740,0.10620694559565169
107741,0.09042128803212536
107747,0.07884099074353018
107765,0.13647752182865414
107768,0.061332893399705046
107775,0.09657265005955892
107782,0.11685053184188168
107790,0.06557336136837033
107801,0.06887482449696361
107807,0.05481384796950932
107811,0.1168561394668606
107817,0.10834632389050715
107826,0.07200768914741343
107838,0.08490502438177613
107839,0.07900178708579585
107843,0.07216697586562422
107847,0.06432240878783012
107849,0.09565246956010803
107850,0.08341901616646988
107867,0.09947579069844782
107871,0.0937950914561992
107908,0.08057871444724894
107913,0.12656244755348817
107927,0.09218559716965767
107931,0.051520925658796554
107955,0.05865997152260024
107962,0.07913146851875887
107977,0.07563424244706285
107978,0.07666591023576783
107993,0.06308643021074205
108010,0.08284719839817238
108016,0.09428645535890065
108018,0.14166221711183055
108027,0.12366733506525196
108045,0.08389596263032766
108069,0.11987633179634079
108082,0.10428082246416222
108089,0.08731359479834347
108092,0.07170846423007361
108106,0.07065979597060904
108112,0.07513379869416113
108120,0.11953030340324473
108122,0.1753787350041453
108135,0.12443512602388057
108170,0.07276248146779968
108171,0.08694313277760612
108177,0.06411591948575368
108180,0.11046655282885752
108183,0.09055608304259602
108184,0.055058906698996816
108185,0.08618531520431569
108192,0.09126028686233077
108195,0.10512454265868716
108196,0.11404905459002039
108218,0.06136448362051335
108219,0.12290489384427386
108243,0.10887757500047535
108249,0.056244069011320494
108251,0.05130261080402304
